% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
773	1	4	78	0	20	161	0	1	0
773	1	12	82	0	20	161	0	1	0
773	2	7	29	0	20	161	0	1	1
773	2	9	39	0	20	161	0	1	1
774	1	1	87	0	20	161	0	1	0
774	1	6	91	0	20	161	0	1	0
774	2	2	50	0	20	161	0	1	1
774	2	11	58	0	20	161	0	1	1
1639	2	1	1	0	0	85	0	1	0
775	1	3	96	0	20	161	0	1	0
775	1	13	94	0	20	161	0	1	0
775	2	10	63	0	20	161	0	1	1
775	2	8	71	0	20	161	0	1	1
776	1	14	1	0	20	161	0	1	0
776	1	15	12	0	20	161	0	1	0
776	2	4	78	0	20	161	0	1	1
776	2	12	82	0	20	161	0	1	1
777	1	5	20	0	20	161	0	1	0
777	1	7	29	0	20	161	0	1	0
777	2	1	87	0	20	161	0	1	1
777	2	6	91	0	20	161	0	1	1
1655	2	1	1	0	28	2292	0	1	0
1656	2	1	1	0	28	2292	0	1	0
1657	2	1	1	0	28	2292	0	1	0
778	1	2	50	0	20	161	0	1	0
1658	2	1	1	0	28	2292	0	1	0
1659	2	1	1	0	28	2292	0	1	0
778	1	9	39	0	20	161	0	1	0
1660	2	1	1	0	28	2292	0	1	0
778	2	13	94	0	20	161	0	1	1
1661	2	1	1	0	28	2292	0	1	0
778	2	3	96	0	20	161	0	1	1
1662	2	1	1	0	28	2292	0	1	0
779	1	10	63	0	20	161	0	1	0
1663	2	1	1	0	28	2292	0	1	0
779	1	11	58	0	20	161	0	1	0
779	2	14	1	0	20	161	0	1	1
779	2	15	12	0	20	161	0	1	1
1664	2	1	1	0	28	2292	0	1	0
1665	2	1	1	0	28	2292	0	1	0
780	1	4	78	0	20	161	0	1	0
780	1	8	71	0	20	161	0	1	0
1666	2	1	1	0	28	2292	0	1	0
780	2	5	20	0	20	161	0	1	1
780	2	7	29	0	20	161	0	1	1
1667	2	1	1	0	28	2292	0	1	0
1668	2	1	1	0	28	2292	0	1	0
1669	2	1	1	0	28	2292	0	1	0
781	1	1	87	0	20	161	0	1	0
781	1	12	82	0	20	161	0	1	0
1670	2	1	1	0	28	2292	0	1	0
781	2	9	39	0	20	161	0	1	1
781	2	2	50	0	20	161	0	1	1
1671	2	1	1	0	28	2292	0	1	0
1672	2	1	1	0	28	2292	0	1	0
782	1	6	91	0	20	161	0	1	0
1673	2	1	1	0	28	2292	0	1	0
782	1	13	94	0	20	161	0	1	0
782	2	11	58	0	20	161	0	1	1
1674	2	1	1	0	28	2292	0	1	0
782	2	10	63	0	20	161	0	1	1
1675	2	1	1	0	28	2292	0	1	0
1676	2	1	1	0	28	2292	0	1	0
783	1	3	96	0	20	161	0	1	0
783	1	14	1	0	20	161	0	1	0
783	2	8	71	0	20	161	0	1	1
783	2	4	78	0	20	161	0	1	1
1677	2	1	1	0	28	2292	0	1	0
1678	2	1	1	0	28	2292	0	1	0
1679	2	1	1	0	28	2292	0	1	0
784	1	5	20	0	20	161	0	1	0
1680	2	1	1	0	28	2292	0	1	0
784	1	15	12	0	20	161	0	1	0
1681	2	1	1	0	28	2292	0	1	0
784	2	12	82	0	20	161	0	1	1
784	2	1	87	0	20	161	0	1	1
1682	2	1	1	0	28	2292	0	1	0
1683	2	1	1	0	28	2292	0	1	0
785	1	7	29	0	20	161	0	1	0
785	1	9	39	0	20	161	0	1	0
1684	2	1	1	0	28	2292	0	1	0
785	2	6	91	0	20	161	0	1	1
785	2	13	94	0	20	161	0	1	1
1685	2	1	1	0	28	2292	0	1	0
786	1	2	50	0	20	161	0	1	0
1686	2	1	1	0	28	2292	0	1	0
786	1	11	58	0	20	161	0	1	0
786	2	14	1	0	20	161	0	1	1
1687	2	1	1	0	28	2292	0	1	0
786	2	3	96	0	20	161	0	1	1
1688	2	1	1	0	28	2292	0	1	0
1689	2	1	1	0	28	2292	0	1	0
1690	2	1	1	0	28	2292	0	1	0
787	1	8	71	0	20	161	0	1	0
787	1	10	63	0	20	161	0	1	0
787	2	15	12	0	20	161	0	1	1
787	2	5	20	0	20	161	0	1	1
1691	2	1	1	0	28	2292	0	1	0
1692	2	1	1	0	28	2292	0	1	0
788	1	4	78	0	20	161	0	1	0
788	1	12	82	0	20	161	0	1	0
1693	2	1	1	0	28	2292	0	1	0
788	2	7	29	0	20	161	0	1	1
788	2	9	39	0	20	161	0	1	1
1694	2	1	1	0	28	2292	0	1	0
1695	2	1	1	0	28	2292	0	1	0
789	1	1	87	0	20	161	0	1	0
789	1	6	91	0	20	161	0	1	0
1696	2	1	1	0	28	2292	0	1	0
789	2	2	50	0	20	161	0	1	1
789	2	11	58	0	20	161	0	1	1
1697	2	1	1	0	28	2292	0	1	0
1698	2	1	1	0	28	2292	0	1	0
790	1	3	96	0	20	161	0	1	0
1699	2	1	1	0	28	2292	0	1	0
790	1	13	94	0	20	161	0	1	0
790	2	10	63	0	20	161	0	1	1
1700	2	1	1	0	28	2292	0	1	0
790	2	8	71	0	20	161	0	1	1
1701	2	1	1	0	28	2292	0	1	0
1702	2	1	1	0	28	2292	0	1	0
1703	2	1	1	0	28	2292	0	1	0
791	1	14	1	0	20	161	0	1	0
791	1	15	12	0	20	161	0	1	0
791	2	4	78	0	20	161	0	1	1
791	2	12	82	0	20	161	0	1	1
1704	2	1	1	0	28	2292	0	1	0
1705	2	1	1	0	28	2292	0	1	0
792	1	5	20	0	20	161	0	1	0
792	1	7	29	0	20	161	0	1	0
1706	2	1	1	0	28	2292	0	1	0
792	2	1	87	0	20	161	0	1	1
1707	2	1	1	0	28	2292	0	1	0
792	2	6	91	0	20	161	0	1	1
1708	2	1	1	0	28	2292	0	1	0
1709	2	1	1	0	28	2292	0	1	0
793	1	2	50	0	20	161	0	1	0
793	1	9	39	0	20	161	0	1	0
1710	2	1	1	0	28	2292	0	1	0
793	2	13	94	0	20	161	0	1	1
793	2	3	96	0	20	161	0	1	1
1711	2	1	1	0	28	2292	0	1	0
794	1	10	63	0	20	161	0	1	0
794	1	11	58	0	20	161	0	1	0
794	2	14	1	0	20	161	0	1	1
794	2	15	12	0	20	161	0	1	1
1712	2	1	1	0	28	2292	0	1	0
1713	2	1	1	0	28	2292	0	1	0
795	1	4	78	0	20	161	0	1	0
795	1	8	71	0	20	161	0	1	0
795	2	5	20	0	20	161	0	1	1
795	2	7	29	0	20	161	0	1	1
1714	2	1	1	0	28	2292	0	1	0
1715	2	1	1	0	28	2292	0	1	0
796	1	1	87	0	20	161	0	1	0
1716	2	1	1	0	28	2292	0	1	0
796	1	12	82	0	20	161	0	1	0
796	2	9	39	0	20	161	0	1	1
796	2	2	50	0	20	161	0	1	1
1717	2	1	1	0	28	2292	0	1	0
797	1	6	91	0	20	161	0	1	0
1718	2	1	1	0	28	2292	0	1	0
797	1	13	94	0	20	161	0	1	0
797	2	11	58	0	20	161	0	1	1
797	2	10	63	0	20	161	0	1	1
1719	2	1	1	0	28	2292	0	1	0
1720	2	1	1	0	28	2292	0	1	0
798	1	3	96	0	20	161	0	1	0
798	1	14	1	0	20	161	0	1	0
798	2	8	71	0	20	161	0	1	1
1721	2	1	1	0	28	2292	0	1	0
798	2	4	78	0	20	161	0	1	1
1722	2	1	1	0	28	2292	0	1	0
799	1	5	20	0	20	161	0	1	0
799	1	15	12	0	20	161	0	1	0
799	2	12	82	0	20	161	0	1	1
799	2	1	87	0	20	161	0	1	1
1723	2	1	1	0	28	2292	0	1	0
1724	2	1	1	0	28	2292	0	1	0
800	1	7	29	0	20	161	0	1	0
800	1	9	39	0	20	161	0	1	0
1725	2	1	1	0	28	2292	0	1	0
800	2	6	91	0	20	161	0	1	1
800	2	13	94	0	20	161	0	1	1
1726	2	1	1	0	28	2292	0	1	0
1727	2	1	1	0	28	2292	0	1	0
801	1	2	50	0	20	161	0	1	0
801	1	11	58	0	20	161	0	1	0
1728	2	1	1	0	28	2292	0	1	0
801	2	14	1	0	20	161	0	1	1
801	2	3	96	0	20	161	0	1	1
1729	2	1	1	0	28	2292	0	1	0
1730	2	1	1	0	28	2292	0	1	0
802	1	8	71	0	20	161	0	1	0
1731	2	1	1	0	28	2292	0	1	0
802	1	10	63	0	20	161	0	1	0
802	2	15	12	0	20	161	0	1	1
802	2	5	20	0	20	161	0	1	1
1732	2	1	1	0	28	2292	0	1	0
1733	2	1	1	0	28	2292	0	1	0
1734	2	1	1	0	28	2292	0	1	0
803	1	4	78	0	20	161	0	1	0
803	1	12	82	0	20	161	0	1	0
803	2	7	29	0	20	161	0	1	1
803	2	9	39	0	20	161	0	1	1
1735	2	1	1	0	28	2292	0	1	0
1736	2	1	1	0	28	2292	0	1	0
804	1	1	87	0	20	161	0	1	0
804	1	6	91	0	20	161	0	1	0
1737	2	1	1	0	28	2292	0	1	0
804	2	2	50	0	20	161	0	1	1
804	2	11	58	0	20	161	0	1	1
1738	2	1	1	0	28	2292	0	1	0
1739	2	1	1	0	28	2292	0	1	0
805	1	3	96	0	20	161	0	1	0
805	1	13	94	0	20	161	0	1	0
805	2	10	63	0	20	161	0	1	1
805	2	8	71	0	20	161	0	1	1
1740	2	1	1	0	28	2292	0	1	0
1741	2	1	1	0	28	2292	0	1	0
806	1	14	1	0	20	161	0	1	0
806	1	15	12	0	20	161	0	1	0
806	2	4	78	0	20	161	0	1	1
806	2	12	82	0	20	161	0	1	1
1742	2	1	1	0	28	2292	0	1	0
1743	2	1	1	0	28	2292	0	1	0
807	1	5	20	0	20	161	0	1	0
807	1	7	29	0	20	161	0	1	0
807	2	1	87	0	20	161	0	1	1
807	2	6	91	0	20	161	0	1	1
1744	2	1	1	0	28	2292	0	1	0
808	1	2	50	0	20	161	0	1	0
1745	2	1	1	0	28	2292	0	1	0
808	1	9	39	0	20	161	0	1	0
1746	2	1	1	0	28	2292	0	1	0
808	2	13	94	0	20	161	0	1	1
808	2	3	96	0	20	161	0	1	1
1747	2	1	1	0	28	2292	0	1	0
1748	2	1	1	0	28	2292	0	1	0
809	1	10	63	0	20	161	0	1	0
809	1	11	58	0	20	161	0	1	0
809	2	14	1	0	20	161	0	1	1
809	2	15	12	0	20	161	0	1	1
1749	2	1	1	0	28	2292	0	1	0
810	1	4	78	0	20	161	0	1	0
810	1	8	71	0	20	161	0	1	0
810	2	5	20	0	20	161	0	1	1
810	2	7	29	0	20	161	0	1	1
1750	2	1	1	0	28	2292	0	1	0
1751	2	1	1	0	28	2292	0	1	0
1752	2	1	1	0	28	2292	0	1	0
811	1	1	87	0	20	161	0	1	0
811	1	12	82	0	20	161	0	1	0
811	2	9	39	0	20	161	0	1	1
811	2	2	50	0	20	161	0	1	1
1753	2	1	1	0	28	2292	0	1	0
1754	2	1	1	0	28	2292	0	1	0
812	1	6	91	0	20	161	0	1	0
812	1	13	94	0	20	161	0	1	0
812	2	11	58	0	20	161	0	1	1
812	2	10	63	0	20	161	0	1	1
1755	2	1	1	0	28	2292	0	1	0
1756	2	1	1	0	28	2292	0	1	0
813	1	3	96	0	20	161	0	1	0
813	1	14	1	0	20	161	0	1	0
1757	2	1	1	0	28	2292	0	1	0
813	2	8	71	0	20	161	0	1	1
813	2	4	78	0	20	161	0	1	1
1758	2	1	1	0	28	2292	0	1	0
814	1	5	20	0	20	161	0	1	0
814	1	15	12	0	20	161	0	1	0
1759	2	1	1	0	28	2292	0	1	0
814	2	12	82	0	20	161	0	1	1
814	2	1	87	0	20	161	0	1	1
1760	2	1	1	0	28	2292	0	1	0
815	1	7	29	0	20	161	0	1	0
815	1	9	39	0	20	161	0	1	0
815	2	6	91	0	20	161	0	1	1
815	2	13	94	0	20	161	0	1	1
1761	2	1	1	0	28	2292	0	1	0
816	1	2	50	0	20	161	0	1	0
816	1	11	58	0	20	161	0	1	0
816	2	14	1	0	20	161	0	1	1
1762	2	1	1	0	28	2292	0	1	0
816	2	3	96	0	20	161	0	1	1
1763	2	1	1	0	28	2292	0	1	0
1764	2	1	1	0	28	2292	0	1	0
817	1	8	71	0	20	161	0	1	0
817	1	10	63	0	20	161	0	1	0
817	2	15	12	0	20	161	0	1	1
817	2	5	20	0	20	161	0	1	1
1765	2	1	1	0	28	2292	0	1	0
1766	2	1	1	0	28	2292	0	1	0
818	1	4	78	0	20	161	0	1	0
818	1	12	82	0	20	161	0	1	0
818	2	7	29	0	20	161	0	1	1
818	2	9	39	0	20	161	0	1	1
1767	2	1	1	0	28	2292	0	1	0
1768	2	1	1	0	28	2292	0	1	0
819	1	1	87	0	20	161	0	1	0
819	1	6	91	0	20	161	0	1	0
819	2	2	50	0	20	161	0	1	1
819	2	11	58	0	20	161	0	1	1
1769	2	1	1	0	28	2292	0	1	0
1770	2	1	1	0	28	2292	0	1	0
820	1	3	96	0	20	161	0	1	0
820	1	13	94	0	20	161	0	1	0
1771	2	1	1	0	28	2292	0	1	0
820	2	10	63	0	20	161	0	1	1
820	2	8	71	0	20	161	0	1	1
1772	2	1	1	0	28	2292	0	1	0
821	1	14	1	0	20	161	0	1	0
821	1	15	12	0	20	161	0	1	0
821	2	4	78	0	20	161	0	1	1
821	2	12	82	0	20	161	0	1	1
1773	2	1	1	0	28	2292	0	1	0
1774	2	1	1	0	28	2292	0	1	0
822	1	5	20	0	20	161	0	1	0
822	1	7	29	0	20	161	0	1	0
1775	2	1	1	0	28	2292	0	1	0
822	2	1	87	0	20	161	0	1	1
822	2	6	91	0	20	161	0	1	1
1776	2	1	1	0	28	2292	0	1	0
1777	2	1	1	0	28	2292	0	1	0
823	1	2	50	0	20	161	0	1	0
823	1	9	39	0	20	161	0	1	0
1778	2	1	1	0	28	2292	0	1	0
823	2	13	94	0	20	161	0	1	1
823	2	3	96	0	20	161	0	1	1
1779	2	1	1	0	28	2292	0	1	0
824	1	10	63	0	20	161	0	1	0
824	1	11	58	0	20	161	0	1	0
824	2	14	1	0	20	161	0	1	1
1780	2	1	1	0	28	2292	0	1	0
824	2	15	12	0	20	161	0	1	1
1781	2	1	1	0	28	2292	0	1	0
1782	2	1	1	0	28	2292	0	1	0
825	1	4	78	0	20	161	0	1	0
825	1	8	71	0	20	161	0	1	0
1783	2	1	1	0	28	2292	0	1	0
825	2	5	20	0	20	161	0	1	1
825	2	7	29	0	20	161	0	1	1
1784	2	1	1	0	28	2292	0	1	0
826	1	1	87	0	20	161	0	1	0
826	1	12	82	0	20	161	0	1	0
1785	2	1	1	0	28	2292	0	1	0
826	2	9	39	0	20	161	0	1	1
826	2	2	50	0	20	161	0	1	1
1786	2	1	1	0	28	2292	0	1	0
1787	2	1	1	0	28	2292	0	1	0
827	1	6	91	0	20	161	0	1	0
827	1	13	94	0	20	161	0	1	0
827	2	11	58	0	20	161	0	1	1
827	2	10	63	0	20	161	0	1	1
1788	2	1	1	0	28	2292	0	1	0
828	1	3	96	0	20	161	0	1	0
1789	2	1	1	0	28	2292	0	1	0
828	1	14	1	0	20	161	0	1	0
1790	2	1	1	0	28	2292	0	1	0
828	2	8	71	0	20	161	0	1	1
828	2	4	78	0	20	161	0	1	1
1791	2	1	1	0	28	2292	0	1	0
829	1	5	20	0	20	161	0	1	0
1792	2	1	1	0	28	2292	0	1	0
829	1	15	12	0	20	161	0	1	0
829	2	12	82	0	20	161	0	1	1
829	2	1	87	0	20	161	0	1	1
1793	2	1	1	0	28	2292	0	1	0
1794	2	1	1	0	28	2292	0	1	0
830	1	7	29	0	20	161	0	1	0
830	1	9	39	0	20	161	0	1	0
1795	2	1	1	0	28	2292	0	1	0
830	2	6	91	0	20	161	0	1	1
830	2	13	94	0	20	161	0	1	1
1796	2	1	1	0	28	2292	0	1	0
831	1	2	50	0	20	161	0	1	0
831	1	11	58	0	20	161	0	1	0
831	2	14	1	0	20	161	0	1	1
1797	2	1	1	0	28	2292	0	1	0
831	2	3	96	0	20	161	0	1	1
1798	2	1	1	0	28	2292	0	1	0
832	1	8	71	0	20	161	0	1	0
832	1	10	63	0	20	161	0	1	0
832	2	15	12	0	20	161	0	1	1
832	2	5	20	0	20	161	0	1	1
1799	2	1	1	0	28	2292	0	1	0
1800	2	1	1	0	28	2292	0	1	0
1801	2	1	1	0	28	2292	0	1	0
833	1	4	78	0	20	161	0	1	0
833	1	12	82	0	20	161	0	1	0
833	2	7	29	0	20	161	0	1	1
833	2	9	39	0	20	161	0	1	1
1802	2	1	1	0	28	2292	0	1	0
834	1	1	87	0	20	161	0	1	0
1803	2	1	1	0	28	2292	0	1	0
834	1	6	91	0	20	161	0	1	0
1804	2	1	1	0	28	2292	0	1	0
834	2	2	50	0	20	161	0	1	1
834	2	11	58	0	20	161	0	1	1
1805	2	1	1	0	28	2292	0	1	0
835	1	3	96	0	20	161	0	1	0
1806	2	1	1	0	28	2292	0	1	0
835	1	13	94	0	20	161	0	1	0
835	2	10	63	0	20	161	0	1	1
835	2	8	71	0	20	161	0	1	1
1807	2	1	1	0	28	2292	0	1	0
836	1	14	1	0	20	161	0	1	0
836	1	15	12	0	20	161	0	1	0
836	2	4	78	0	20	161	0	1	1
836	2	12	82	0	20	161	0	1	1
1808	2	1	1	0	28	2292	0	1	0
1809	2	1	1	0	28	2292	0	1	0
837	1	5	20	0	20	161	0	1	0
837	1	7	29	0	20	161	0	1	0
1810	2	1	1	0	28	2292	0	1	0
837	2	1	87	0	20	161	0	1	1
837	2	6	91	0	20	161	0	1	1
1811	2	1	1	0	28	2292	0	1	0
838	1	2	50	0	20	161	0	1	0
1812	2	1	1	0	28	2292	0	1	0
838	1	9	39	0	20	161	0	1	0
1813	2	1	1	0	28	2292	0	1	0
838	2	13	94	0	20	161	0	1	1
838	2	3	96	0	20	161	0	1	1
1814	2	1	1	0	28	2292	0	1	0
839	1	10	63	0	20	161	0	1	0
839	1	11	58	0	20	161	0	1	0
839	2	14	1	0	20	161	0	1	1
1815	2	1	1	0	28	2292	0	1	0
839	2	15	12	0	20	161	0	1	1
1816	2	1	1	0	28	2292	0	1	0
1817	2	1	1	0	28	2292	0	1	0
840	1	4	78	0	20	161	0	1	0
840	1	8	71	0	20	161	0	1	0
840	2	5	20	0	20	161	0	1	1
840	2	7	29	0	20	161	0	1	1
1818	2	1	1	0	28	2292	0	1	0
1819	2	1	1	0	28	2292	0	1	0
841	1	1	87	0	20	161	0	1	0
841	1	12	82	0	20	161	0	1	0
1820	2	1	1	0	28	2292	0	1	0
841	2	9	39	0	20	161	0	1	1
841	2	2	50	0	20	161	0	1	1
1821	2	1	1	0	28	2292	0	1	0
1822	2	1	1	0	28	2292	0	1	0
842	1	6	91	0	20	161	0	1	0
842	1	13	94	0	20	161	0	1	0
842	2	11	58	0	20	161	0	1	1
1823	2	1	1	0	28	2292	0	1	0
842	2	10	63	0	20	161	0	1	1
1824	2	1	1	0	28	2292	0	1	0
843	1	3	96	0	20	161	0	1	0
843	1	14	1	0	20	161	0	1	0
843	2	8	71	0	20	161	0	1	1
843	2	4	78	0	20	161	0	1	1
1825	2	1	1	0	28	2292	0	1	0
1826	2	1	1	0	28	2292	0	1	0
844	1	5	20	0	20	161	0	1	0
844	1	15	12	0	20	161	0	1	0
1827	2	1	1	0	28	2292	0	1	0
844	2	12	82	0	20	161	0	1	1
844	2	1	87	0	20	161	0	1	1
1828	2	1	1	0	28	2292	0	1	0
845	1	7	29	0	20	161	0	1	0
845	1	9	39	0	20	161	0	1	0
845	2	6	91	0	20	161	0	1	1
845	2	13	94	0	20	161	0	1	1
1829	2	1	1	0	28	2292	0	1	0
1830	2	1	1	0	28	2292	0	1	0
846	1	2	50	0	20	161	0	1	0
846	1	11	58	0	20	161	0	1	0
846	2	14	1	0	20	161	0	1	1
1831	2	1	1	0	28	2292	0	1	0
846	2	3	96	0	20	161	0	1	1
1832	2	1	1	0	28	2292	0	1	0
1833	2	1	1	0	28	2292	0	1	0
847	1	8	71	0	20	161	0	1	0
847	1	10	63	0	20	161	0	1	0
847	2	15	12	0	20	161	0	1	1
847	2	5	20	0	20	161	0	1	1
1834	2	1	1	0	28	2292	0	1	0
1835	2	1	1	0	28	2292	0	1	0
848	1	4	78	0	20	161	0	1	0
1836	2	1	1	0	28	2292	0	1	0
848	1	12	82	0	20	161	0	1	0
848	2	7	29	0	20	161	0	1	1
848	2	9	39	0	20	161	0	1	1
1837	2	1	1	0	28	2292	0	1	0
849	1	1	87	0	20	161	0	1	0
849	1	6	91	0	20	161	0	1	0
1838	2	1	1	0	28	2292	0	1	0
849	2	2	50	0	20	161	0	1	1
849	2	11	58	0	20	161	0	1	1
1839	2	1	1	0	28	2292	0	1	0
850	1	3	96	0	20	161	0	1	0
1840	2	1	1	0	28	2292	0	1	0
850	1	13	94	0	20	161	0	1	0
850	2	10	63	0	20	161	0	1	1
850	2	8	71	0	20	161	0	1	1
1841	2	1	1	0	28	2292	0	1	0
1842	2	1	1	0	28	2292	0	1	0
851	1	14	1	0	20	161	0	1	0
851	1	15	12	0	20	161	0	1	0
851	2	4	78	0	20	161	0	1	1
851	2	12	82	0	20	161	0	1	1
1843	2	1	1	0	28	2292	0	1	0
1844	2	1	1	0	28	2292	0	1	0
852	1	5	20	0	20	161	0	1	0
852	1	7	29	0	20	161	0	1	0
1845	2	1	1	0	28	2292	0	1	0
852	2	1	87	0	20	161	0	1	1
852	2	6	91	0	20	161	0	1	1
1846	2	1	1	0	28	2292	0	1	0
853	1	2	50	0	20	161	0	1	0
1847	2	1	1	0	28	2292	0	1	0
853	1	9	39	0	20	161	0	1	0
853	2	13	94	0	20	161	0	1	1
853	2	3	96	0	20	161	0	1	1
1848	2	1	1	0	28	2292	0	1	0
1849	2	1	1	0	28	2292	0	1	0
854	1	10	63	0	20	161	0	1	0
854	1	11	58	0	20	161	0	1	0
854	2	14	1	0	20	161	0	1	1
854	2	15	12	0	20	161	0	1	1
1850	2	1	1	0	28	2292	0	1	0
1851	2	1	1	0	28	2292	0	1	0
855	1	4	78	0	20	161	0	1	0
855	1	8	71	0	20	161	0	1	0
855	2	5	20	0	20	161	0	1	1
855	2	7	29	0	20	161	0	1	1
1852	2	1	1	0	28	2292	0	1	0
1853	2	1	1	0	28	2292	0	1	0
856	1	1	87	0	20	161	0	1	0
856	1	12	82	0	20	161	0	1	0
1854	2	1	1	0	28	2292	0	1	0
856	2	9	39	0	20	161	0	1	1
856	2	2	50	0	20	161	0	1	1
1855	2	1	1	0	28	2292	0	1	0
857	1	6	91	0	20	161	0	1	0
857	1	13	94	0	20	161	0	1	0
1856	2	1	1	0	28	2292	0	1	0
857	2	11	58	0	20	161	0	1	1
857	2	10	63	0	20	161	0	1	1
1857	2	1	1	0	28	2292	0	1	0
858	1	3	96	0	20	161	0	1	0
858	1	14	1	0	20	161	0	1	0
1858	2	1	1	0	28	2292	0	1	0
858	2	8	71	0	20	161	0	1	1
858	2	4	78	0	20	161	0	1	1
1859	2	1	1	0	28	2292	0	1	0
1860	2	1	1	0	28	2292	0	1	0
859	1	5	20	0	20	161	0	1	0
859	1	15	12	0	20	161	0	1	0
859	2	12	82	0	20	161	0	1	1
859	2	1	87	0	20	161	0	1	1
1861	2	1	1	0	28	2292	0	1	0
1862	2	1	1	0	28	2292	0	1	0
860	1	7	29	0	20	161	0	1	0
860	1	9	39	0	20	161	0	1	0
1863	2	1	1	0	28	2292	0	1	0
860	2	6	91	0	20	161	0	1	1
860	2	13	94	0	20	161	0	1	1
1864	2	1	1	0	28	2292	0	1	0
861	1	2	50	0	20	161	0	1	0
861	1	11	58	0	20	161	0	1	0
1865	2	1	1	0	28	2292	0	1	0
861	2	14	1	0	20	161	0	1	1
861	2	3	96	0	20	161	0	1	1
1866	2	1	1	0	28	2292	0	1	0
862	1	8	71	0	20	161	0	1	0
862	1	10	63	0	20	161	0	1	0
1867	2	1	1	0	28	2292	0	1	0
862	2	15	12	0	20	161	0	1	1
862	2	5	20	0	20	161	0	1	1
1868	2	1	1	0	28	2292	0	1	0
1869	2	1	1	0	28	2292	0	1	0
863	1	4	78	0	20	161	0	1	0
863	1	12	82	0	20	161	0	1	0
1870	2	1	1	0	28	2292	0	1	0
863	2	7	29	0	20	161	0	1	1
863	2	9	39	0	20	161	0	1	1
1871	2	1	1	0	28	2292	0	1	0
864	1	1	87	0	20	161	0	1	0
1872	2	1	1	0	28	2292	0	1	0
864	1	6	91	0	20	161	0	1	0
1873	2	1	1	0	28	2292	0	1	0
864	2	2	50	0	20	161	0	1	1
864	2	11	58	0	20	161	0	1	1
1874	2	1	1	0	28	2292	0	1	0
1875	2	1	1	0	28	2292	0	1	0
865	1	3	96	0	20	161	0	1	0
865	1	13	94	0	20	161	0	1	0
1876	2	1	1	0	28	2292	0	1	0
865	2	10	63	0	20	161	0	1	1
865	2	8	71	0	20	161	0	1	1
1877	2	1	1	0	28	2292	0	1	0
1878	2	1	1	0	28	2292	0	1	0
866	1	14	1	0	20	161	0	1	0
866	1	15	12	0	20	161	0	1	0
1879	2	1	1	0	28	2292	0	1	0
866	2	4	78	0	20	161	0	1	1
866	2	12	82	0	20	161	0	1	1
1880	2	1	1	0	28	2292	0	1	0
867	1	5	20	0	20	161	0	1	0
867	1	7	29	0	20	161	0	1	0
1881	2	1	1	0	28	2292	0	1	0
867	2	1	87	0	20	161	0	1	1
867	2	6	91	0	20	161	0	1	1
1882	2	1	1	0	28	2292	0	1	0
1883	2	1	1	0	28	2292	0	1	0
868	1	2	50	0	20	161	0	1	0
868	1	9	39	0	20	161	0	1	0
1884	2	1	1	0	28	2292	0	1	0
868	2	13	94	0	20	161	0	1	1
868	2	3	96	0	20	161	0	1	1
1885	2	1	1	0	28	2292	0	1	0
869	1	10	63	0	20	161	0	1	0
1886	2	1	1	0	28	2292	0	1	0
869	1	11	58	0	20	161	0	1	0
869	2	14	1	0	20	161	0	1	1
869	2	15	12	0	20	161	0	1	1
1887	2	1	1	0	28	2292	0	1	0
870	1	4	78	0	20	161	0	1	0
870	1	8	71	0	20	161	0	1	0
870	2	5	20	0	20	161	0	1	1
870	2	7	29	0	20	161	0	1	1
1888	2	1	1	0	28	2292	0	1	0
1889	2	1	1	0	28	2292	0	1	0
871	1	1	87	0	20	161	0	1	0
1890	2	1	1	0	28	2292	0	1	0
871	1	12	82	0	20	161	0	1	0
871	2	9	39	0	20	161	0	1	1
871	2	2	50	0	20	161	0	1	1
1891	2	1	1	0	28	2292	0	1	0
872	1	6	91	0	20	161	0	1	0
872	1	13	94	0	20	161	0	1	0
1892	2	1	1	0	28	2292	0	1	0
872	2	11	58	0	20	161	0	1	1
872	2	10	63	0	20	161	0	1	1
1893	2	1	1	0	28	2292	0	1	0
873	1	3	96	0	20	161	0	1	0
873	1	14	1	0	20	161	0	1	0
1894	2	1	1	0	28	2292	0	1	0
873	2	8	71	0	20	161	0	1	1
873	2	4	78	0	20	161	0	1	1
1895	2	1	1	0	28	2292	0	1	0
874	1	5	20	0	20	161	0	1	0
1896	2	1	1	0	28	2292	0	1	0
874	1	15	12	0	20	161	0	1	0
1897	2	1	1	0	28	2292	0	1	0
874	2	12	82	0	20	161	0	1	1
874	2	1	87	0	20	161	0	1	1
1898	2	1	1	0	28	2292	0	1	0
1899	2	1	1	0	28	2292	0	1	0
875	1	7	29	0	20	161	0	1	0
875	1	9	39	0	20	161	0	1	0
875	2	6	91	0	20	161	0	1	1
875	2	13	94	0	20	161	0	1	1
1900	2	1	1	0	28	2292	0	1	0
1901	2	1	1	0	28	2292	0	1	0
876	1	2	50	0	20	161	0	1	0
1902	2	1	1	0	28	2292	0	1	0
876	1	11	58	0	20	161	0	1	0
876	2	14	1	0	20	161	0	1	1
1903	2	1	1	0	28	2292	0	1	0
876	2	3	96	0	20	161	0	1	1
1904	2	1	1	0	28	2292	0	1	0
1905	2	1	1	0	28	2292	0	1	0
877	1	8	71	0	20	161	0	1	0
877	1	10	63	0	20	161	0	1	0
877	2	15	12	0	20	161	0	1	1
877	2	5	20	0	20	161	0	1	1
